OrderDate,Region,Sales Channel,Order Priority,Item Type,Units Sold,Unit Price,Unit Cost,Country,Total Revenue,Total Cost,Total Profit
2022-07-30,América,Online,Baja,Teléfono,225,251.12,565.07,Colombia,56502.0,127140.75000000001,-70638.75000000001
2023-04-26,África,Tienda,Alta,Smartwatch,225,486.08,106.65,Sudáfrica,109368.0,23996.25,85371.75
2019-12-02,Asia,Online,Alta,Cámara,246,1427.86,101.09,India,351253.56,24868.14,326385.42
2023-02-06,América,Online,Baja,Auriculares,146,851.96,420.67,Argentina,124386.16,61417.82,62968.340000000004
2024-08-21,Oceanía,Tienda,Baja,Cámara,191,1397.49,740.87,Nueva Zelanda,266920.59,141506.17,125414.42000000001
2022-12-18,América,Tienda,Baja,Teléfono,261,1049.1,512.42,Ecuador,273815.1,133741.62,140073.47999999998
2020-08-10,Oceanía,Tienda,Alta,Tablet,287,1393.33,638.54,Australia,399885.70999999996,183260.97999999998,216624.72999999998
2024-02-25,Europa,Tienda,Alta,Cámara,16,510.85,848.02,Italia,8173.6,13568.32,-5394.719999999999
2019-07-20,África,Online,Baja,Teléfono,194,181.27,69.13,Egipto,35166.380000000005,13411.22,21755.160000000003
2020-06-05,América,Online,Alta,Auriculares,9,1213.25,926.1,Brasil,10919.25,8334.9,2584.3500000000004
2024-03-02,Asia,Tienda,Alta,Laptop,2,1216.48,350.97,India,2432.96,701.94,1731.02
2023-09-08,África,Online,Alta,Cámara,293,947.3,75.38,Nigeria,277558.89999999997,22086.34,255472.55999999997
2021-02-26,América,Tienda,Media,Smartwatch,84,890.38,840.37,Chile,74791.92,70591.08,4200.8399999999965
2019-03-01,Asia,Tienda,Media,Tablet,443,1376.62,936.13,China,609842.6599999999,414705.59,195137.0699999999
2020-07-31,Asia,Tienda,Baja,Auriculares,209,305.92,775.56,India,63937.280000000006,162092.03999999998,-98154.75999999998
2019-11-17,Asia,Online,Media,Televisor,58,943.98,810.38,India,54750.840000000004,47002.04,7748.800000000003
2022-12-29,Asia,Tienda,Baja,Teléfono,473,122.17,875.17,India,57786.41,413955.41,-356169.0
2024-07-30,América,Online,Baja,Tablet,339,254.25,536.69,Brasil,86190.75,181937.91000000003,-95747.16000000003
2021-07-11,Europa,Tienda,Alta,Laptop,106,684.04,690.05,España,72508.23999999999,73145.29999999999,-637.0599999999977
2022-11-10,Oceanía,Online,Baja,Cámara,136,1240.75,307.86,Australia,168742.0,41868.96,126873.04000000001
2023-08-22,Oceanía,Online,Baja,Televisor,308,1113.04,272.21,Nueva Zelanda,342816.32,83840.68,258975.64
2020-07-22,Oceanía,Online,Baja,Cámara,331,1462.39,620.67,Nueva Zelanda,484051.09,205441.77,278609.32000000007
2022-01-06,Europa,Online,Baja,Teléfono,461,115.03,742.57,España,53028.83,342324.77,-289295.94
2020-06-10,Asia,Tienda,Alta,Tablet,77,602.96,415.23,Corea del Sur,46427.920000000006,31972.710000000003,14455.210000000003
2024-12-12,Asia,Online,Alta,Smartwatch,457,280.25,418.28,Singapur,128074.25,191153.96,-63079.70999999999
2021-05-20,África,Online,Baja,Auriculares,325,103.59,955.61,Marruecos,33666.75,310573.25,-276906.5
2019-10-07,Oceanía,Tienda,Media,Cámara,210,433.38,532.91,Australia,91009.8,111911.09999999999,-20901.29999999999
2024-03-07,Oceanía,Online,Media,Teléfono,232,404.48,986.7,Nueva Zelanda,93839.36,228914.40000000002,-135075.04000000004
2023-10-18,Asia,Tienda,Baja,Tablet,125,659.04,866.96,Japón,82380.0,108370.0,-25990.0
2020-11-04,Oceanía,Online,Alta,Teléfono,180,253.12,650.47,Australia,45561.6,117084.6,-71523.0
2022-02-25,Asia,Tienda,Baja,Smartwatch,462,758.42,38.86,Singapur,350390.04,17953.32,332436.72
2019-11-28,Asia,Online,Baja,Tablet,290,1384.14,317.05,China,401400.60000000003,91944.5,309456.10000000003
2022-03-19,Asia,Online,Alta,Auriculares,214,1134.87,435.11,Singapur,242862.17999999996,93113.54000000001,149748.63999999996
2024-08-01,América,Online,Media,Teléfono,432,1271.16,663.23,Chile,549141.12,286515.36,262625.76
2023-01-17,América,Online,Baja,Cámara,97,1216.86,413.66,Brasil,118035.41999999998,40125.020000000004,77910.39999999998
2019-02-05,América,Tienda,Alta,Tablet,408,614.96,832.99,Argentina,250903.68000000002,339859.92,-88956.23999999996
2023-09-05,América,Online,Alta,Cámara,249,1077.99,673.02,Brasil,268419.51,167581.97999999998,100837.53000000003
2022-12-14,Europa,Tienda,Baja,Televisor,221,1143.67,366.75,Reino Unido,252751.07,81051.75,171699.32
2022-10-11,África,Tienda,Alta,Laptop,13,348.19,790.9,Egipto,4526.47,10281.699999999999,-5755.229999999999
2020-03-15,África,Tienda,Baja,Smartwatch,306,1297.38,324.0,Marruecos,396998.28,99144.0,297854.28
2022-01-24,Asia,Tienda,Media,Tablet,91,713.73,90.9,China,64949.43,8271.9,56677.53
2019-06-13,Oceanía,Online,Baja,Cámara,193,73.72,197.38,Nueva Zelanda,14227.96,38094.34,-23866.379999999997
2019-05-28,América,Online,Media,Tablet,199,982.91,32.66,Argentina,195599.09,6499.339999999999,189099.75
2019-07-14,África,Online,Alta,Tablet,260,1031.31,837.38,Nigeria,268140.6,217718.8,50421.79999999999
2020-10-24,África,Online,Baja,Teléfono,64,850.06,638.3,Nigeria,54403.84,40851.2,13552.64
2020-04-24,América,Online,Alta,Smartwatch,330,358.0,583.45,Colombia,118140.0,192538.50000000003,-74398.50000000003
2019-05-03,Europa,Online,Baja,Laptop,232,749.3,672.19,España,173837.59999999998,155948.08000000002,17889.51999999996
2022-11-24,Europa,Tienda,Alta,Smartwatch,227,630.18,663.99,Italia,143050.86,150725.73,-7674.870000000024
2021-08-22,África,Tienda,Media,Teléfono,167,1463.29,578.53,Nigeria,244369.43,96614.51,147754.91999999998
2023-11-14,Europa,Online,Baja,Cámara,251,1245.78,847.14,Francia,312690.77999999997,212632.13999999998,100058.63999999998
2023-01-25,América,Online,Alta,Tablet,447,1154.75,457.72,Chile,516173.25,204600.84000000003,311572.41
2024-07-07,África,Online,Baja,Smartwatch,186,312.56,810.67,Egipto,58136.16,150784.62,-92648.45999999999
2020-12-10,América,Tienda,Baja,Tablet,249,530.01,793.03,Ecuador,131972.49,197464.47,-65491.98000000001
2021-06-30,Europa,Online,Media,Laptop,272,600.58,223.52,Francia,163357.76,60797.44,102560.32
2022-09-22,América,Online,Alta,Televisor,475,764.31,470.15,Argentina,363047.25,223321.25,139726.0
2023-10-01,Europa,Online,Baja,Teléfono,340,93.83,839.88,España,31902.2,285559.2,-253657.0
2023-12-29,Europa,Tienda,Baja,Televisor,446,909.86,835.93,Italia,405797.56,372824.77999999997,32972.78000000003
2023-04-29,América,Tienda,Baja,Smartwatch,138,568.89,53.29,México,78506.81999999999,7354.0199999999995,71152.79999999999
2020-11-11,Europa,Online,Baja,Tablet,109,864.43,246.36,Reino Unido,94222.87,26853.24,67369.62999999999
2022-08-26,Asia,Tienda,Baja,Cámara,318,63.02,441.16,Japón,20040.36,140288.88,-120248.52
2020-07-09,América,Tienda,Alta,Cámara,417,516.08,75.74,Ecuador,215205.36000000002,31583.579999999998,183621.78000000003
2020-09-01,Asia,Tienda,Baja,Tablet,455,1164.57,282.81,China,529879.35,128678.55,401200.8
2024-11-26,América,Online,Baja,Auriculares,426,776.57,280.55,México,330818.82,119514.3,211304.52000000002
2020-01-07,Europa,Online,Baja,Auriculares,44,1193.89,238.13,España,52531.16,10477.72,42053.44
2020-09-07,Europa,Tienda,Alta,Televisor,430,1063.49,414.76,Alemania,457300.7,178346.8,278953.9
2024-03-29,África,Tienda,Baja,Auriculares,342,1289.63,818.62,Marruecos,441053.46,279968.04,161085.42000000004
2021-04-26,África,Tienda,Baja,Cámara,491,60.79,266.79,Egipto,29847.89,130993.89000000001,-101146.00000000001
2019-02-12,Asia,Online,Media,Smartwatch,337,428.92,594.61,China,144546.04,200383.57,-55837.53
2021-05-14,Europa,Tienda,Media,Laptop,201,845.76,570.85,Italia,169997.76,114740.85,55256.91
2022-06-22,África,Tienda,Baja,Smartwatch,378,1414.48,823.39,Egipto,534673.4400000001,311241.42,223432.02000000008
2022-10-10,Europa,Online,Baja,Televisor,104,1035.7,412.18,Alemania,107712.8,42866.72,64846.08
2021-02-23,América,Tienda,Media,Smartwatch,458,712.05,246.86,México,326118.89999999997,113061.88,213057.01999999996
2020-04-20,África,Tienda,Alta,Auriculares,484,238.7,894.78,Egipto,115530.79999999999,433073.51999999996,-317542.72
2019-03-24,Asia,Online,Alta,Auriculares,479,765.16,837.96,China,366511.63999999996,401382.84,-34871.20000000007
2022-02-07,África,Tienda,Media,Laptop,415,689.58,632.86,Nigeria,286175.7,262636.9,23538.79999999999
2021-03-10,Europa,Tienda,Baja,Smartwatch,389,1178.74,120.44,Francia,458529.86,46851.159999999996,411678.7
2021-07-24,Oceanía,Tienda,Media,Laptop,120,649.36,45.63,Australia,77923.2,5475.6,72447.59999999999
2023-07-27,Oceanía,Tienda,Alta,Cámara,402,512.32,207.15,Nueva Zelanda,205952.64,83274.3,122678.34000000001
2019-11-22,Europa,Online,Media,Televisor,390,180.09,220.74,España,70235.1,86088.6,-15853.5
2023-03-15,América,Online,Alta,Teléfono,362,117.43,162.16,Chile,42509.66,58701.92,-16192.259999999995
2024-06-08,África,Online,Baja,Smartwatch,434,686.74,284.32,Egipto,298045.16000000003,123394.87999999999,174650.28000000003
2024-05-18,Oceanía,Tienda,Baja,Cámara,383,552.95,357.75,Nueva Zelanda,211779.85,137018.25,74761.6
2021-04-16,América,Online,Baja,Cámara,28,855.22,761.81,México,23946.16,21330.68,2615.4799999999996
2020-05-22,Europa,Online,Alta,Smartwatch,107,1082.3,718.24,Francia,115806.09999999999,76851.68000000001,38954.419999999984
2024-10-20,América,Tienda,Media,Laptop,280,108.01,131.25,EE.UU.,30242.800000000003,36750.0,-6507.199999999997
2022-06-24,Europa,Online,Baja,Auriculares,453,769.51,977.79,Alemania,348588.02999999997,442938.87,-94350.84000000003
2020-10-02,África,Tienda,Alta,Televisor,28,1299.86,759.58,Marruecos,36396.079999999994,21268.24,15127.839999999993
2024-02-22,América,Tienda,Baja,Teléfono,186,709.99,188.53,EE.UU.,132058.14,35066.58,96991.56000000001
2020-08-30,África,Tienda,Media,Smartwatch,195,805.8,150.76,Sudáfrica,157131.0,29398.199999999997,127732.8
2024-05-12,América,Online,Baja,Televisor,146,755.85,114.92,EE.UU.,110354.1,16778.32,93575.78
2020-07-19,Europa,Online,Alta,Auriculares,260,615.2,739.84,Francia,159952.0,192358.4,-32406.399999999994
2022-09-29,Europa,Tienda,Alta,Teléfono,360,209.67,259.2,Francia,75481.2,93312.0,-17830.800000000003
2024-10-02,América,Online,Baja,Teléfono,177,233.22,100.78,EE.UU.,41279.94,17838.06,23441.88
2023-10-20,Europa,Tienda,Baja,Cámara,128,309.68,439.17,España,39639.04,56213.76,-16574.72
2023-05-01,Asia,Online,Alta,Laptop,384,1199.22,717.44,Corea del Sur,460500.48,275496.96,185003.51999999996
2024-06-09,Asia,Online,Baja,Tablet,106,449.23,325.42,Japón,47618.380000000005,34494.520000000004,13123.86
2024-10-06,África,Online,Baja,Auriculares,416,1424.78,498.17,Sudáfrica,592708.48,207238.72,385469.76
2019-05-09,Asia,Online,Baja,Tablet,352,1224.75,216.89,Corea del Sur,431112.0,76345.28,354766.72
2024-02-16,Asia,Online,Media,Auriculares,383,1042.58,446.27,Singapur,399308.13999999996,170921.41,228386.72999999995
2020-12-06,Oceanía,Tienda,Media,Televisor,211,1094.57,378.17,Nueva Zelanda,230954.27,79793.87000000001,151160.39999999997
2021-05-01,Oceanía,Online,Media,Tablet,349,119.07,450.9,Australia,41555.43,157364.1,-115808.67000000001
2019-01-08,Oceanía,Online,Baja,Cámara,481,874.16,481.74,Australia,420470.95999999996,231716.94,188754.01999999996
2024-09-07,Oceanía,Online,Alta,Smartwatch,322,1414.53,119.53,Nueva Zelanda,455478.66,38488.66,416990.0
2022-02-09,Europa,Online,Baja,Cámara,314,106.71,120.57,Francia,33506.939999999995,37858.979999999996,-4352.040000000001
2024-12-18,África,Online,Baja,Cámara,11,471.97,282.79,Nigeria,5191.67,3110.69,2080.98
2023-08-26,África,Tienda,Media,Smartwatch,367,124.69,142.29,Marruecos,45761.229999999996,52220.43,-6459.200000000004
2023-02-07,Asia,Tienda,Alta,Smartwatch,481,876.13,275.2,Singapur,421418.52999999997,132371.19999999998,289047.32999999996
2023-07-03,África,Tienda,Media,Teléfono,489,218.49,53.81,Sudáfrica,106841.61,26313.09,80528.52
2019-10-03,Asia,Online,Alta,Laptop,360,744.91,370.22,Corea del Sur,268167.6,133279.2,134888.39999999997
2023-08-30,África,Online,Baja,Cámara,321,1093.93,237.01,Egipto,351151.53,76080.20999999999,275071.32000000007
2023-12-01,América,Tienda,Baja,Auriculares,384,288.44,895.38,Argentina,110760.95999999999,343825.92,-233064.96
2019-08-31,América,Tienda,Baja,Laptop,490,1145.28,862.41,Ecuador,561187.2,422580.89999999997,138606.3
2019-06-20,África,Tienda,Alta,Auriculares,17,137.3,321.41,Egipto,2334.1000000000004,5463.97,-3129.87
2020-10-14,Europa,Tienda,Media,Smartwatch,370,266.96,491.22,Francia,98775.2,181751.40000000002,-82976.20000000003
2024-04-16,Asia,Online,Media,Teléfono,336,456.16,957.12,Japón,153269.76,321592.32,-168322.56
2022-01-14,África,Tienda,Media,Teléfono,66,1204.34,538.37,Marruecos,79486.43999999999,35532.42,43954.01999999999
2023-02-08,Asia,Online,Alta,Teléfono,374,1282.7,852.98,China,479729.8,319014.52,160715.27999999997
2024-09-30,Oceanía,Tienda,Alta,Teléfono,113,369.55,831.58,Nueva Zelanda,41759.15,93968.54000000001,-52209.39000000001
2024-11-28,África,Online,Baja,Cámara,132,188.89,943.05,Nigeria,24933.48,124482.59999999999,-99549.12
2024-05-26,Europa,Online,Media,Teléfono,416,1279.53,326.53,Reino Unido,532284.48,135836.47999999998,396448.0
2021-12-02,Oceanía,Online,Alta,Smartwatch,71,991.58,72.14,Australia,70402.18000000001,5121.94,65280.240000000005
2024-07-28,África,Tienda,Media,Laptop,413,278.89,130.84,Egipto,115181.56999999999,54036.92,61144.649999999994
2021-05-07,América,Online,Media,Televisor,61,858.69,584.16,Chile,52380.090000000004,35633.759999999995,16746.33000000001
2021-11-15,África,Online,Alta,Tablet,444,1314.94,544.37,Sudáfrica,583833.36,241700.28,342133.07999999996
2019-10-26,América,Tienda,Alta,Laptop,457,150.8,319.5,Chile,68915.6,146011.5,-77095.9
2021-07-12,América,Tienda,Baja,Smartwatch,314,171.4,271.25,Ecuador,53819.6,85172.5,-31352.9
2019-05-17,África,Tienda,Baja,Tablet,483,446.73,718.1,Marruecos,215770.59,346842.3,-131071.70999999999
2021-11-09,África,Tienda,Baja,Televisor,244,995.78,360.29,Sudáfrica,242970.32,87910.76000000001,155059.56
2019-07-30,América,Tienda,Media,Auriculares,309,308.11,615.83,México,95205.99,190291.47,-95085.48
2023-04-24,Asia,Tienda,Media,Cámara,5,1233.73,720.92,China,6168.65,3604.6,2564.0499999999997
2021-02-18,Oceanía,Online,Baja,Televisor,370,1138.12,447.55,Australia,421104.39999999997,165593.5,255510.89999999997
2022-05-15,Europa,Online,Media,Televisor,317,863.46,217.6,Reino Unido,273716.82,68979.2,204737.62
2023-12-08,África,Tienda,Media,Smartwatch,21,218.3,864.96,Egipto,4584.3,18164.16,-13579.86
2021-12-01,Oceanía,Tienda,Media,Cámara,186,1482.92,120.73,Australia,275823.12,22455.780000000002,253367.34
2020-02-15,Oceanía,Online,Media,Auriculares,209,760.55,834.59,Australia,158954.94999999998,174429.31,-15474.360000000015
2020-03-02,Asia,Online,Alta,Tablet,231,705.51,841.58,Singapur,162972.81,194404.98,-31432.170000000013
2023-01-11,Oceanía,Online,Alta,Cámara,14,1493.58,583.87,Australia,20910.12,8174.18,12735.939999999999
2021-07-30,África,Tienda,Baja,Teléfono,352,1302.61,640.59,Marruecos,458518.72,225487.68000000002,233031.03999999995
2024-03-22,Oceanía,Online,Baja,Auriculares,79,711.73,377.28,Nueva Zelanda,56226.67,29805.12,26421.55
2021-01-11,África,Online,Media,Auriculares,469,657.26,846.34,Egipto,308254.94,396933.46,-88678.52000000002
2022-10-24,África,Tienda,Media,Televisor,182,189.07,285.79,Sudáfrica,34410.74,52013.780000000006,-17603.040000000008
2022-05-28,América,Tienda,Alta,Auriculares,78,1393.44,572.98,México,108688.32,44692.44,63995.880000000005
2023-05-20,Asia,Tienda,Media,Cámara,297,1273.47,31.74,China,378220.59,9426.779999999999,368793.81000000006
2022-06-09,Europa,Online,Media,Laptop,272,499.5,941.65,Italia,135864.0,256128.8,-120264.79999999999
2019-11-24,América,Tienda,Baja,Cámara,51,1142.32,949.85,EE.UU.,58258.32,48442.35,9815.970000000001
2023-01-06,Europa,Online,Media,Teléfono,257,1155.96,719.1,Alemania,297081.72000000003,184808.7,112273.02000000002
2024-09-30,África,Online,Alta,Cámara,296,380.47,440.54,Sudáfrica,112619.12000000001,130399.84000000001,-17780.72
2024-05-20,América,Tienda,Media,Televisor,18,939.8,203.25,Colombia,16916.399999999998,3658.5,13257.899999999998
2020-01-11,Oceanía,Online,Media,Tablet,290,419.79,507.69,Nueva Zelanda,121739.1,147230.1,-25491.0
2019-09-20,Oceanía,Tienda,Media,Tablet,218,1195.33,797.67,Australia,260581.93999999997,173892.06,86689.87999999998
2019-09-24,Europa,Tienda,Media,Tablet,445,273.02,617.12,Italia,121493.9,274618.4,-153124.50000000003
2024-04-28,África,Tienda,Media,Tablet,100,1019.91,541.67,Sudáfrica,101991.0,54166.99999999999,47824.00000000001
2024-03-08,Europa,Tienda,Alta,Tablet,149,522.72,853.96,Reino Unido,77885.28,127240.04000000001,-49354.76000000001
2024-03-16,Asia,Online,Baja,Televisor,385,102.46,333.74,Singapur,39447.1,128489.90000000001,-89042.80000000002
2023-07-11,Oceanía,Tienda,Media,Laptop,155,229.37,864.17,Nueva Zelanda,35552.35,133946.35,-98394.0
2022-12-15,América,Online,Baja,Laptop,435,999.6,456.27,Ecuador,434826.0,198477.44999999998,236348.55000000002
2019-02-15,América,Online,Baja,Tablet,395,397.88,32.34,Argentina,157162.6,12774.300000000001,144388.30000000002
2020-08-22,América,Tienda,Alta,Laptop,376,965.0,739.98,Chile,362840.0,278232.48,84607.52000000002
2020-12-20,Oceanía,Online,Baja,Teléfono,102,651.49,881.51,Nueva Zelanda,66451.98,89914.02,-23462.040000000008
2024-03-27,África,Tienda,Media,Laptop,115,1054.43,499.83,Sudáfrica,121259.45000000001,57480.45,63779.000000000015
2022-07-16,Oceanía,Tienda,Media,Cámara,270,764.78,471.11,Australia,206490.6,127199.7,79290.90000000001
2020-08-23,Oceanía,Tienda,Media,Auriculares,92,497.39,811.28,Australia,45759.88,74637.76,-28877.879999999997
2020-01-16,América,Online,Media,Tablet,439,261.44,888.23,Colombia,114772.16,389932.97000000003,-275160.81000000006
2019-04-28,Oceanía,Tienda,Alta,Cámara,411,544.59,975.19,Australia,223826.49000000002,400803.09,-176976.6
2024-12-03,América,Tienda,Baja,Auriculares,406,970.6,365.28,Chile,394063.60000000003,148303.68,245759.92000000004
2019-09-17,África,Online,Alta,Auriculares,21,1123.69,606.85,Nigeria,23597.49,12743.85,10853.640000000001
2022-01-03,Asia,Tienda,Baja,Tablet,120,282.49,828.23,China,33898.8,99387.6,-65488.8
2023-02-12,América,Tienda,Alta,Smartwatch,408,1013.19,545.9,Ecuador,413381.52,222727.19999999998,190654.32000000004
2024-08-16,Europa,Tienda,Alta,Televisor,19,309.96,478.0,Francia,5889.24,9082.0,-3192.76
2020-01-01,Asia,Tienda,Alta,Smartwatch,24,371.64,584.77,Corea del Sur,8919.36,14034.48,-5115.119999999999
2023-07-16,África,Tienda,Media,Laptop,26,820.41,376.16,Sudáfrica,21330.66,9780.16,11550.5
2023-01-01,Asia,Tienda,Media,Smartwatch,153,469.34,216.31,Singapur,71809.01999999999,33095.43,38713.58999999999
2024-07-17,América,Online,Alta,Teléfono,301,1009.31,94.63,México,303802.31,28483.629999999997,275318.68
2021-03-01,África,Tienda,Baja,Smartwatch,364,1435.88,621.68,Sudáfrica,522660.32000000007,226291.52,296368.80000000005
2021-01-16,Europa,Tienda,Baja,Smartwatch,413,265.89,397.76,España,109812.56999999999,164274.88,-54462.31000000001
2019-11-09,América,Tienda,Media,Televisor,202,877.24,886.46,Argentina,177202.48,179064.92,-1862.4400000000023
2020-06-21,América,Tienda,Alta,Teléfono,499,1388.78,246.27,Colombia,693001.22,122888.73000000001,570112.49
2021-07-09,África,Online,Media,Smartwatch,139,305.97,331.39,Marruecos,42529.83,46063.21,-3533.3799999999974
2021-12-13,África,Tienda,Media,Tablet,280,581.93,971.39,Nigeria,162940.4,271989.2,-109048.80000000002
2023-01-30,Asia,Online,Media,Laptop,24,229.24,569.6,Singapur,5501.76,13670.400000000001,-8168.640000000001
2021-03-08,Europa,Tienda,Alta,Smartwatch,12,980.95,366.35,Reino Unido,11771.400000000001,4396.200000000001,7375.200000000001
2019-12-14,Asia,Tienda,Alta,Televisor,135,1020.26,865.07,Japón,137735.1,116784.45000000001,20950.649999999994
2019-09-30,Asia,Online,Media,Tablet,424,1013.06,751.07,China,429537.44,318453.68,111083.76000000001
2020-12-20,América,Online,Alta,Televisor,81,836.08,585.95,Brasil,67722.48000000001,47461.950000000004,20260.530000000006
2023-11-09,África,Tienda,Baja,Auriculares,355,1132.08,892.43,Nigeria,401888.39999999997,316812.64999999997,85075.75
